SalesID;DocumentDate;SalePrice;PropertyID;PropertyType;ym;zhvi_px;zhvi_idx;AdjSalePrice;NbrLivingUnits;SqFtLot;SqMLot;SqFtTotLiving;SqMTotLiving;SqFtFinBasement;SqMFinBasement;Bathrooms;Bedrooms;BldgGrade;YrBuilt;YrRenovated;TrafficNoise;LandVal;ImpsVal;ZipCode;NewConstruction;Image
169;2006-08-18;1346950;98001240;Single Family;2006-08-01;411100;0.944623161764706;1425913;1;14479;1345;4630;430;0;0;4.5;4;11;2005;0;0;299000;757000;98075;1;DOYNAO44MYGE
170;2007-01-11;1225950;98001250;Single Family;2007-01-01;425600;0.977941176470588;1253603;1;14837;1378;3950;367;0;0;3.5;4;11;2006;0;0;299000;684000;98075;1;DPXXY7J4VGI9
171;2006-04-26;949950;98020030;Single Family;2006-04-01;396500;0.911075367647059;1042669;1;7338;682;3720;346;0;0;4.25;5;10;2004;0;0;276000;528000;98075;1;DS9DZCUBCDYF
172;2011-07-23;647500;98020050;Single Family;2011-07-01;314100;0.721737132352941;897141;1;7845;729;3550;330;0;0;3.5;4;10;2004;0;0;276000;507000;98075;0;DSX62QS09IID
173;2006-02-14;700250;98020150;Single Family;2006-02-01;387600;0.890625;786246;1;7121;662;3150;293;0;0;2.5;4;10;2005;0;0;276000;463000;98075;0;DUNW4FWNATKL
174;2008-12-04;669000;98020220;Single Family;2008-12-01;381600;0.876838235294118;762969;1;8938;830;3210;298;0;0;2.5;4;10;2005;0;0;280000;467000;98075;0;DX6QVVBG5KPX
175;2008-06-20;709950;98020310;Single Family;2008-06-01;403200;0.926470588235294;766295;1;7331;681;3230;300;0;0;2.5;4;10;2004;0;0;276000;465000;98075;0;E2BY2NEUFEJ3
176;2006-05-26;866750;98020410;Single Family;2006-05-01;400600;0.920496323529412;941612;1;8030;746;3320;308;0;0;3.75;4;10;2005;0;0;280000;492000;98075;1;E3P1N14PHVPG
177;2006-03-21;885000;98020420;Single Family;2006-03-01;392100;0.900965073529412;982280;1;8727;811;4070;378;0;0;3.5;4;10;2005;0;0;280000;561000;98075;1;EAS0LZRW2WX7
178;2010-01-05;675000;98020430;Single Family;2010-01-01;350800;0.806066176470588;837400;1;6998;650;3740;347;0;0;3.5;4;10;2005;0;0;242000;382000;98075;0;EB707ZHZR69H
179;2006-05-16;842950;98020450;Single Family;2006-05-01;400600;0.920496323529412;915756;1;7380;686;3190;296;0;0;4.25;5;10;2005;0;0;276000;478000;98075;1;ECO3DC7MGVE1
180;2006-03-22;869950;98020460;Single Family;2006-03-01;392100;0.900965073529412;965576;1;7422;690;3280;305;0;0;3.25;4;10;2005;0;0;276000;484000;98075;1;EFYZ7NNMXHEH
181;2006-02-13;974413;98020730;Single Family;2006-02-01;387600;0.890625;1094078;1;9379;871;5090;473;1470;137;4.5;6;10;2005;0;0;299000;592000;98075;0;ESJ9POC1HLZL
182;2006-09-26;745950;98030100;Single Family;2006-09-01;414800;0.953125;782636;1;9924;922;3100;288;0;0;2.75;4;10;2006;0;0;270000;471000;98075;1;EVJDX9YLYS0V
183;2009-08-24;800000;98030140;Single Family;2009-08-01;352600;0.810202205882353;987408;1;8448;785;3280;305;0;0;4;4;10;2007;0;0;280000;501000;98075;1;EXRQPFLO2FZX
184;2010-03-17;790000;98030150;Single Family;2010-03-01;350300;0.804917279411765;981467;1;12297;1142;3510;326;0;0;3.5;4;10;2008;0;0;292000;522000;98075;1;EYTCBC6K992U
185;2012-04-18;710000;98030150;Single Family;2012-04-01;315200;0.724264705882353;980305;1;12297;1142;3510;326;0;0;3.5;4;10;2008;0;0;292000;522000;98075;0;EZGUK3387UL8
186;2008-10-23;875000;98030160;Single Family;2008-10-01;390600;0.897518382352941;974910;1;9473;880;3500;325;0;0;3.5;3;10;2008;0;0;285000;526000;98075;1;F144PVP4QBX2
187;2006-03-08;760331;98030180;Single Family;2006-03-01;392100;0.900965073529412;843907;1;6565;610;3490;324;0;0;3.25;4;10;2005;0;0;266000;501000;98075;1;F5QQDPP69X7U
188;2006-06-06;869950;98030190;Single Family;2006-06-01;404400;0.929227941176471;936207;1;11736;1090;4100;381;0;0;3.5;4;10;2006;0;0;287000;568000;98075;0;F7W7K2HJ0C3X
189;2006-04-28;829950;98030230;Single Family;2006-04-01;396500;0.911075367647059;910956;1;9750;906;3550;330;0;0;3.75;4;10;2005;0;0;270000;512000;98075;0;FJI7PLQJ28FS
190;2006-08-04;792656;98030260;Single Family;2006-08-01;411100;0.944623161764706;839124;1;10145;943;3780;351;0;0;2.5;4;10;2006;0;0;270000;529000;98075;1;FMG59FOHVZTV
191;2006-06-14;750000;98030270;Single Family;2006-06-01;404400;0.929227941176471;807122;1;12364;1149;3150;293;0;0;2.5;4;10;2006;0;0;277000;468000;98075;1;FO3PK2ODD8R1
192;2007-04-19;819950;98030320;Single Family;2007-04-01;430900;0.990119485294118;828132;1;7339;682;3480;323;0;0;2.5;4;10;2006;0;0;276000;501000;98075;1;FVPJSDAVCI9I
193;2006-12-21;895000;98030350;Single Family;2006-12-01;423400;0.972886029411765;919943;1;8074;750;4100;381;0;0;3.75;5;10;2006;0;0;280000;566000;98075;0;FVZ8F3X7N6N4
194;2011-05-02;758125;98030350;Single Family;2011-05-01;316900;0.728170955882353;1041136;1;8074;750;4100;381;0;0;3.75;5;10;2006;0;0;280000;566000;98075;0;FXC7KBUGGT6W
195;2007-03-21;909950;98030360;Single Family;2007-03-01;429600;0.987132352941177;921812;1;8860;823;4100;381;0;0;3.5;4;10;2006;0;0;280000;572000;98075;1;G5B5MSOY0RKO
196;2006-05-22;850915;98030380;Single Family;2006-05-01;400600;0.920496323529412;924409;1;10365;963;4070;378;0;0;3.5;4;10;2006;0;0;285000;565000;98075;0;G5BC7T9L7W31
197;2007-12-20;879950;98030400;Single Family;2007-12-01;425200;0.977022058823529;900645;1;6098;567;3560;331;0;0;3.5;4;10;2006;0;0;266000;509000;98075;1;G90JN87NA03B
198;2006-12-26;965950;98030440;Single Family;2006-12-01;423400;0.972886029411765;992871;1;6635;616;3480;323;0;0;3.5;4;10;2006;0;0;266000;509000;98075;1;G9490XOFNHV6
199;2007-09-20;832475;98030470;Single Family;2007-09-01;433500;0.99609375;835740;1;8629;802;3730;347;0;0;3;4;10;2006;0;0;280000;520000;98075;1;G958HSM9YKEV
200;2007-04-03;781123;98030520;Single Family;2007-04-01;430900;0.990119485294118;788918;1;6866;638;3200;297;0;0;2.75;5;10;2007;0;0;266000;484000;98075;1;GE3ZDPUH97JF
201;2010-06-16;610000;98030520;Single Family;2010-06-01;345800;0.794577205882353;767704;1;6866;638;3200;297;0;0;2.75;5;10;2007;0;0;266000;484000;98075;0;GF6WK00JGEMU
202;2007-04-04;825000;98030530;Single Family;2007-04-01;430900;0.990119485294118;833233;1;7024;653;3490;324;0;0;3.25;4;10;2006;0;0;276000;504000;98075;1;GLB57VAM49H9
203;2006-11-15;822950;98030630;Single Family;2006-11-01;421200;0.967830882352941;850304;1;8131;755;3830;356;0;0;3.75;5;10;2005;0;0;280000;537000;98075;1;GP11JBIXRDFN
204;2006-10-15;799950;98030660;Single Family;2006-10-01;418300;0.961167279411765;832269;1;7208;670;3880;360;0;0;2.5;4;10;2006;0;1;262000;540000;98075;1;GYI3KYRP9CP2
205;2008-02-08;742000;98030660;Single Family;2008-02-01;418400;0.961397058823529;771793;1;7208;670;3880;360;0;0;2.5;4;10;2006;0;1;262000;540000;98075;0;H1L50JN7B41W
206;2007-09-12;790000;98030680;Single Family;2007-09-01;433500;0.99609375;793098;1;7180;667;3490;324;0;0;3.25;4;10;2006;0;1;262000;508000;98075;1;H3U7W9QS2Q5A
207;2007-09-18;769950;98030700;Single Family;2007-09-01;433500;0.99609375;772969;1;6713;624;3200;297;0;0;2.75;5;10;2006;0;1;252000;488000;98075;1;H6P1PWHQ2IPD
224;2006-03-16;350000;100500070;Single Family;2006-03-01;392100;0.900965073529412;388472;1;8463;786;1990;185;0;0;2.25;4;7;1996;0;0;80000;178000;98003;0;HCYJM6FGLZS1
225;2006-12-07;360000;100500250;Single Family;2006-12-01;423400;0.972886029411765;370033;1;7813;726;2960;275;920;85;3.5;5;7;1996;0;0;80000;201000;98003;0;HLQT86UJCTXO
226;2006-05-16;216900;100600250;Single Family;2006-05-01;400600;0.920496323529412;235634;1;7500;697;970;90;0;0;1;3;7;1969;0;0;58000;104000;98023;0;HQHXPKT9DX8C
227;2006-05-19;240000;100600560;Single Family;2006-05-01;400600;0.920496323529412;260729;1;7504;697;1230;114;0;0;2;4;6;1970;0;0;58000;131000;98023;0;HUXL3MSJ5OFX
228;2008-04-30;335000;100601040;Single Family;2008-04-01;411700;0.946001838235294;354122;1;8908;828;1220;113;170;16;1.75;3;7;1976;0;0;58000;153000;98023;0;HXXO04UCH20W
229;2012-09-26;240000;100601190;Single Family;2012-09-01;329600;0.757352941176471;316893;1;7440;691;1820;169;780;72;2.5;4;7;1975;0;0;58000;186000;98023;0;HZV6OF5I5LB0
230;2006-06-20;293000;100610010;Single Family;2006-06-01;404400;0.929227941176471;315316;1;7480;695;1470;137;420;39;2.5;3;7;1977;0;0;58000;157000;98023;0;IAEH3XBX1PRF
231;2010-12-20;187000;100610080;Single Family;2010-12-01;330600;0.759650735294118;246166;1;7840;728;1750;163;0;0;1.75;4;7;1977;0;0;58000;147000;98023;0;IDX1MY32YZWV
232;2007-02-21;945000;103000024;Single Family;2007-02-01;427800;0.982996323529412;961346;1;8410;781;2870;267;1090;101;2.5;3;10;1998;0;0;244000;692000;98115;0;IF5BRZZJXM3T
233;2007-05-09;580000;103000116;Single Family;2007-05-01;432100;0.992876838235294;584161;1;5500;511;2070;192;940;87;1.75;3;7;1946;0;0;420000;204000;98115;0;IF7FCUM6K9Y3
234;2007-11-30;305000;103400160;Single Family;2007-11-01;428400;0.984375;309841;1;7748;720;1590;148;0;0;2.25;3;7;1991;0;0;80000;175000;98003;0;IG2ULVBAS914
235;2006-05-23;307000;103400260;Single Family;2006-05-01;400600;0.920496323529412;333516;1;7350;683;2040;190;0;0;2.5;3;7;1990;0;0;80000;166000;98003;0;IJ572FBK5THW
236;2009-05-27;225000;103400260;Single Family;2009-05-01;360700;0.828814338235294;271472;1;7350;683;2040;190;0;0;2.5;3;7;1990;0;0;80000;166000;98003;0;ILC1OYV5GXCM
237;2006-12-20;300000;103400330;Single Family;2006-12-01;423400;0.972886029411765;308361;1;7606;707;1660;154;0;0;2.25;3;7;1989;0;0;80000;178000;98003;0;IMBRHMQYVINP
238;2009-03-12;200000;104500760;Single Family;2009-03-01;369800;0.849724264705882;235370;1;7208;670;1620;151;0;0;1.75;3;7;1981;0;0;65000;157000;98023;0;ISB9070NRXVF
239;2013-05-13;220000;104500920;Single Family;2013-05-01;360700;0.828814338235294;265439;1;7334;681;1660;154;530;49;2.75;4;7;1983;0;0;65000;149000;98023;0;IT3CBA6842YV
240;2007-10-29;320000;104501040;Single Family;2007-10-01;431300;0.991038602941177;322894;1;7854;730;1500;139;0;0;2;4;7;1983;0;0;65000;166000;98023;0;IUYKREOJUSAJ
241;2009-11-11;252500;104510230;Single Family;2009-11-01;350900;0.806295955882353;313160;1;7210;670;1540;143;0;0;2;3;7;1984;0;0;65000;172000;98023;0;IWAM922FNF4S
242;2006-07-17;328000;104520090;Single Family;2006-07-01;407700;0.936810661764706;350124;1;7210;670;1750;163;0;0;2.5;3;7;1985;0;0;65000;189000;98023;0;IYHXQRDJDRSJ
243;2006-05-25;284950;104520310;Single Family;2006-05-01;400600;0.920496323529412;309561;1;7224;671;1730;161;0;0;2.75;3;7;1985;0;0;65000;189000;98023;0;IZ33ZU88Q505
244;2006-06-21;265000;104530220;Single Family;2006-06-01;404400;0.929227941176471;285183;1;6974;648;1140;106;0;0;1.75;3;7;1986;0;0;65000;132000;98023;0;J0F8VJ093IID
245;2006-04-06;286498;104540350;Single Family;2006-04-01;396500;0.911075367647059;314461;1;6000;557;1230;114;0;0;1.75;3;7;1987;0;0;65000;133000;98023;0;J9PU4EQ1B6OY
246;2006-02-28;304720;104540570;Single Family;2006-02-01;387600;0.890625;342142;1;5995;557;1700;158;0;0;2.25;3;7;1986;0;0;65000;188000;98023;0;JDWHAG8QADBX
247;2007-08-28;298000;104540820;Single Family;2007-08-01;434600;0.998621323529412;298411;1;5999;557;1430;133;0;0;2.25;3;7;1987;0;0;65000;147000;98023;0;JMMAMGWQL8EW
248;2007-02-22;267800;104550080;Single Family;2007-02-01;427800;0.982996323529412;272432;1;7077;657;1260;117;0;0;2;3;7;1988;0;0;65000;180000;98023;0;JOWP2A0HM0XJ
249;2007-04-09;314950;104550540;Single Family;2007-04-01;430900;0.990119485294118;318093;1;6650;618;1610;150;0;0;2;4;7;1989;0;0;65000;158000;98023;0;JP4DT0TJHLAQ
250;2009-08-27;235000;104550580;Single Family;2009-08-01;352600;0.810202205882353;290051;1;6671;620;1990;185;0;0;2.5;4;7;1989;0;0;65000;175000;98023;0;JQXKMWPR9BS7
251;2007-04-12;400950;104570460;Single Family;2007-04-01;430900;0.990119485294118;404951;1;7802;725;2330;216;0;0;2.75;4;8;1992;0;0;68000;221000;98023;0;JU5F7S537ZFK
252;2006-09-12;365000;104570630;Single Family;2006-09-01;414800;0.953125;382951;1;6866;638;1890;176;0;0;2.25;4;8;1992;0;0;68000;193000;98023;0;JWYLB2298FXK
253;2007-08-14;351000;106000135;Single Family;2007-08-01;434600;0.998621323529412;351485;1;8168;759;860;80;0;0;1;2;6;1948;0;0;301000;104000;98177;0;JZ04HN2I810N
254;2010-01-27;415000;106000150;Single Family;2010-01-01;350800;0.806066176470588;514846;1;8168;759;1200;111;0;0;2;3;6;1948;0;0;301000;155000;98177;0;K0BV8IY362HL
255;2012-04-11;389000;106000150;Single Family;2012-04-01;315200;0.724264705882353;537096;1;8168;759;1200;111;0;0;2;3;6;1948;0;0;301000;155000;98177;0;K1K3RV7M9GQX
256;2009-05-21;400000;106000355;Single Family;2009-05-01;360700;0.828814338235294;482617;1;8395;780;1300;121;0;0;1.75;3;6;1948;0;0;301000;101000;98177;0;K1ZZSNTLLOO7
257;2006-02-16;325000;106000360;Single Family;2006-02-01;387600;0.890625;364912;1;8391;780;850;79;0;0;1;2;6;1948;0;0;301000;56000;98177;0;K46CX54TLAPR
258;2014-03-27;405000;106000395;Single Family;2014-03-01;392100;0.900965073529412;449518;1;8053;748;1410;131;0;0;1;3;7;1951;0;0;301000;109000;98177;0;K7XA6E632SUS
259;2010-01-20;300000;107000030;Townhouse;2010-01-01;350800;0.806066176470588;372178;1;1654;154;1340;124;0;0;1.5;2;8;2009;0;0;94000;266000;98177;0;KAQS418S19R4
260;2010-01-04;375000;107000032;Townhouse;2010-01-01;350800;0.806066176470588;465222;1;2900;269;1820;169;0;0;3.5;4;8;2009;0;0;94000;344000;98177;1;KGA34QOLSPIX
261;2009-05-04;310000;108000117;Townhouse;2009-05-01;360700;0.828814338235294;374028;1;2290;213;1290;120;0;0;2.5;3;8;2005;0;2;87000;257000;98177;0;KIGESKNFFAUQ
262;2006-10-09;399000;108000121;Townhouse;2006-10-01;418300;0.961167279411765;415120;1;1975;183;1440;134;0;0;2.5;3;8;2006;0;2;87000;271000;98177;1;KIYB96H0J5HU
264;2006-11-30;307450;109200040;Single Family;2006-11-01;421200;0.967830882352941;317669;1;7272;676;1830;170;440;41;1.75;3;8;1979;0;0;66000;195000;98023;0;KJGO3ZIMV9LI
265;2008-03-27;319950;109200210;Single Family;2008-03-01;415100;0.953814338235294;335443;1;7000;650;2240;208;600;56;2.25;3;8;1981;0;0;66000;185000;98023;0;KJWG1J22IOBK
266;2014-08-20;245000;109200390;Single Family;2014-08-01;403500;0.927159926470588;264248;1;3900;362;1480;137;0;0;1.75;3;7;1980;0;0;66000;162000;98023;0;KK0Y1TV58XBD
267;2006-07-17;297000;109200410;Single Family;2006-07-01;407700;0.936810661764706;317033;1;6800;632;1490;138;360;33;2.5;3;7;1987;0;0;66000;141000;98023;0;KN2FCM8OX25D
268;2007-04-05;329950;109200530;Single Family;2007-04-01;430900;0.990119485294118;333243;1;5950;553;1940;180;460;43;1.75;3;8;1979;0;0;66000;209000;98023;0;KR8XNKREXT7L
269;2006-04-04;315000;109210190;Single Family;2006-04-01;396500;0.911075367647059;345745;1;7500;697;2010;187;680;63;2.75;3;8;1983;0;0;66000;174000;98023;0;KSEPP1HTVEZW
270;2007-01-16;299950;109210370;Single Family;2007-01-01;425600;0.977941176470588;306716;1;6930;644;1910;177;440;41;2.5;3;7;1981;0;0;66000;206000;98023;0;KXBYTJPNOQX3
271;2006-08-29;329500;110700010;Single Family;2006-08-01;411100;0.944623161764706;348816;1;9904;920;1570;146;600;56;2.25;2;7;1983;0;1;97000;133000;98031;0;KZPA4EEQO43C
272;2012-03-02;73000;111000049;Single Family;2012-03-01;313600;0.720588235294118;101306;1;7201;669;2120;197;860;80;2.5;5;7;2012;0;0;81000;238000;98168;0;L39NGGP68RRM
273;2012-03-12;73000;111000051;Single Family;2012-03-01;313600;0.720588235294118;101306;1;7561;702;2110;196;820;76;2.5;5;7;2012;0;0;81000;237000;98168;0;LDX3748QWWD6
274;2006-12-29;229950;111000086;Single Family;2006-12-01;423400;0.972886029411765;236359;1;10101;938;1400;130;700;65;2;4;6;1942;0;0;97000;145000;98168;0;LEA1SJI1LSDI
275;2015-02-09;146000;111000190;Single Family;2015-02-01;417900;0.960248161764706;152044;1;9750;906;780;72;0;0;1;2;6;1937;0;1;87000;49000;98168;0;LEHYIWWPYAQ2
277;2007-08-08;380950;112900080;Single Family;2007-08-01;434600;0.998621323529412;381476;1;5031;467;1620;151;0;0;2.5;3;7;2000;0;0;89000;229000;98019;0;LJR8O1KYITSS
278;2008-09-08;335000;112900110;Single Family;2008-09-01;394900;0.907398897058823;369187;1;5992;557;1620;151;0;0;2.5;3;7;2001;0;0;90000;230000;98019;0;LO7NND35KQMJ
279;2007-02-01;419950;112900140;Single Family;2007-02-01;427800;0.982996323529412;427214;1;4643;431;1980;184;0;0;2.25;3;7;2001;0;0;88000;252000;98019;0;LU6NB7G00MEI
280;2008-10-17;380000;112900140;Single Family;2008-10-01;390600;0.897518382352941;423390;1;4643;431;1980;184;0;0;2.25;3;7;2001;0;0;88000;252000;98019;0;M7T7MJP4QOWC
281;2006-07-21;375000;112900200;Single Family;2006-07-01;407700;0.936810661764706;400294;1;4354;404;1960;182;0;0;2.25;3;7;2000;0;0;88000;244000;98019;0;M9DP4K92CJCT
282;2006-04-25;359950;112900210;Single Family;2006-04-01;396500;0.911075367647059;395083;1;3577;332;1510;140;0;0;2.25;3;7;2000;0;0;87000;217000;98019;0;MC5LYRM1LXU7
283;2007-04-30;497500;114100084;Single Family;2007-04-01;430900;0.990119485294118;502465;1;33300;3094;920;85;0;0;1;2;7;1946;0;0;285000;5000;98028;0;MEN7S7LC7EYW
284;2009-06-24;480000;114100090;Single Family;2009-06-01;357100;0.820542279411765;584979;1;7727;718;2680;249;0;0;2.5;3;9;2007;0;0;171000;403000;98028;1;MFHMETAJGL79
285;2011-11-17;400000;114100097;Single Family;2011-11-01;312200;0.717371323529412;557591;1;5267;489;2570;239;0;0;2.5;4;9;2007;0;0;159000;395000;98028;0;MJS35KDS04Z4
286;2007-02-12;355950;114100235;Single Family;2007-02-01;427800;0.982996323529412;362107;1;9584;890;1410;131;0;0;1;3;7;1951;0;0;182000;156000;98028;0;MLOBR5FVBS8N
287;2006-04-25;600000;114100294;Multiplex;2006-04-01;396500;0.911075367647059;658562;3;44083;4095;3930;365;1720;160;4.5;7;10;1992;0;0;287000;498000;98028;0;MLTCK3WZYX51
288;2013-09-23;390000;114100297;Single Family;2013-09-01;377500;0.867417279411765;449611;1;8456;786;1560;145;0;0;1.75;3;7;1970;0;0;164000;243000;98028;0;MPTQN4T9N34D
289;2012-06-14;445000;114100304;Single Family;2012-06-01;322000;0.739889705882353;601441;1;21370;1985;2800;260;0;0;2.5;4;8;2003;0;0;200000;331000;98028;0;MZVILEC6VJY2
290;2007-08-16;308950;114100354;Single Family;2007-08-01;434600;0.998621323529412;309377;1;10296;957;1090;101;0;0;1;3;6;1950;0;0;174000;89000;98028;0;N0QVE0TT8ZWC
293;2006-01-18;310000;114100633;Single Family;2006-01-01;383200;0.880514705882353;352067;1;13167;1223;1210;112;0;0;1;2;6;1949;0;0;299000;1000;98028;0;N21AL0YEXKEV
294;2007-08-21;302000;114100763;Single Family;2007-08-01;434600;0.998621323529412;302417;1;15000;1394;1040;97;0;0;0.75;3;6;1941;0;1;194000;92000;98028;0;N24F0WT560OJ
295;2015-04-03;250000;114100791;Single Family;2015-04-01;429900;0.987821691176471;253082;1;9848;915;1170;109;0;0;1.5;3;7;1963;0;1;164000;101000;98028;0;N2VA0BGOWQ9I
297;2006-08-16;225000;114600150;Single Family;2006-08-01;411100;0.944623161764706;238190;1;9695;901;1360;126;300;28;1.75;3;7;1969;0;0;58000;126000;98023;0;N347WL2KTB2M
298;2006-12-11;585000;117000001;Single Family;2006-12-01;423400;0.972886029411765;601304;1;3565;331;1960;182;0;0;4.25;4;7;1940;2003;0;250000;328000;98116;0;N563R3OVBEO4
299;2007-05-09;655000;117000100;Single Family;2007-05-01;432100;0.992876838235294;659699;1;5750;534;2160;201;1080;100;1.75;3;7;1909;0;0;232000;309000;98116;0;N6Q2E1A0WA2I
300;2008-02-04;635000;117000100;Single Family;2008-02-01;418400;0.961397058823529;660497;1;5750;534;2160;201;1080;100;1.75;3;7;1909;0;0;232000;309000;98116;0;N8TTJUNVBYZ1
301;2007-09-14;799000;120059082;Single Family;2007-09-01;433500;0.99609375;802133;1;435191;40431;2880;268;1200;111;3;4;9;1965;0;0;0;0;98092;0;NB1C2EU9PL11
302;2006-10-06;280000;121029073;Single Family;2006-10-01;418300;0.961167279411765;291312;1;58411;5427;1200;111;0;0;1.75;3;7;1978;0;0;113000;151000;98070;0;NBK47OQ11C9P
303;2007-03-27;449950;121039131;Single Family;2007-03-01;429600;0.987132352941177;455815;1;18910;1757;2750;255;1100;102;2.5;5;8;1967;0;0;59500;208000;98023;0;NDWN83CRE9GW
304;2006-05-01;255000;121059007;Single Family;2006-05-01;400600;0.920496323529412;277024;1;43560;4047;1200;111;0;0;1;4;6;1968;0;0;130000;102000;98042;0;NHIGT0PZK9W5
305;2010-09-15;357000;121059038;Single Family;2010-09-01;337200;0.774816176470588;460754;1;35245;3274;2500;232;920;85;2.75;3;7;2000;0;0;121000;218000;98042;0;NHTSPB0MDH5H
307;2007-09-10;420000;123000110;Single Family;2007-09-01;433500;0.99609375;421647;1;5000;465;910;85;0;0;1;2;7;1924;0;0;268000;177000;98107;0;NQ833OTXQEVH
308;2007-04-18;468000;123000225;Single Family;2007-04-01;430900;0.990119485294118;472670;1;5000;465;1190;111;0;0;2;2;7;1915;0;0;254000;239000;98107;0;O2577MCAC816
309;2006-04-06;168000;123039097;Single Family;2006-04-01;396500;0.911075367647059;184397;1;4000;372;660;61;0;0;1;2;5;1935;0;0;76000;57000;98106;0;O3H47HVGOQTB
310;2006-08-28;320000;123039124;Single Family;2006-08-01;411100;0.944623161764706;338759;1;4196;390;1260;117;600;56;1;3;7;1942;0;1;72000;169000;98146;0;O5QMIUZOBZ9J
311;2006-05-12;275000;123039151;Single Family;2006-05-01;400600;0.920496323529412;298752;1;6800;632;1200;111;0;0;1.75;3;7;1990;0;0;81000;139000;98106;0;OCR3KUT2NE9Y
312;2006-03-20;317000;123039235;Single Family;2006-03-01;392100;0.900965073529412;351845;1;29228;2715;1240;115;0;0;1;2;6;1939;0;2;109000;89000;98106;0;OEBG8A4I9IHS
313;2014-06-11;148000;123039336;Single Family;2014-06-01;400200;0.919577205882353;160944;1;8261;767;620;58;0;0;1;2;5;1939;0;0;85000;116000;98106;0;OGEQ29CBTUSX
314;2006-01-30;324950;123039364;Single Family;2006-01-01;383200;0.880514705882353;369046;1;13700;1273;970;90;0;0;1;2;7;1949;0;0;92000;107000;98106;0;OLVPT2DFMHNJ
315;2012-12-14;224950;123039383;Single Family;2012-12-01;339400;0.779871323529412;288445;1;7874;732;840;78;0;0;1;2;6;1956;0;0;189000;54000;98146;0;OR1DKHH36X4C
316;2006-10-13;325000;123039420;Single Family;2006-10-01;418300;0.961167279411765;338131;1;7200;669;1300;121;0;0;1;3;7;1952;0;0;90000;208000;98146;0;OSE9J2B41O0L
317;2008-05-14;395000;123039427;Single Family;2008-05-01;407400;0.936121323529412;421954;1;14000;1301;2110;196;820;76;2;5;6;1944;0;0;94000;108000;98146;0;P2EQS19JJZ1G
318;2007-06-20;310000;123039471;Single Family;2007-06-01;433200;0.995404411764706;311431;1;10000;929;1570;146;0;0;2;5;6;1953;0;0;88000;108000;98146;0;P6SI66ZBL8TT
319;2010-03-23;379000;123039545;Single Family;2010-03-01;350300;0.804917279411765;470856;1;8803;818;2620;243;0;0;2.75;5;8;2008;0;0;85000;303000;98146;0;PAD2O2ALTV7B
320;2006-01-23;399950;123039555;Single Family;2006-01-01;383200;0.880514705882353;454223;1;21534;2001;1310;122;0;0;1.5;3;7;1961;0;0;195000;174000;98146;0;PBHYS7PXUR7Q
